product_id,representation,protocol,candidate_quantity,training_percentile,raw_mean,raw_median,raw_p10,raw_p25,raw_p75,raw_p90
100076AAK08W,Q2,A,32265.0,90,0.1948862913683439,0.11576743006173883,0.06953012678848171,0.09059387671317122,0.1575933170043381,0.7371290088827968
100076AAK08W,Q2,B,573.5,10,0.15596458768835578,0.0918500657406443,0.05437349074792082,0.0695498292362152,0.10449187121563584,0.7184051756663766
100076AAK08W,Q2,B,1108.75,25,0.15596458768835578,0.0918500657406443,0.05437349074792082,0.0695498292362152,0.10449187121563584,0.7184051756663766
100076AAK08W,Q2,B,4814.0,50,0.15596458768835578,0.0918500657406443,0.05437349074792082,0.0695498292362152,0.10449187121563584,0.7184051756663766
100076AAK08W,Q2,B,13333.75,75,0.15915098743628506,0.09447024659147184,0.05597575574095814,0.07114943227312266,0.10680287217335337,0.7241299452433089
100076AAK08W,Q2,B,32265.0,90,0.1667289169240989,0.09798446077133595,0.057869315411601764,0.07586193888408654,0.11287460439385304,0.7467899571839197
100076AAK08W,Q4,A,573.5,10,0.1716444190442931,0.08689704713675311,0.060218305737060135,0.06553409506231583,0.14536193044100476,0.6806996541306374
100076AAK08W,Q4,A,1108.75,25,0.17253495750189296,0.08645707260028924,0.05149033154880754,0.06882282828233391,0.14353089032259173,0.7243050706436898
100076AAK08W,Q4,A,4814.0,50,0.17820842849469365,0.09680889538117217,0.05727815911039777,0.07719806339853502,0.14387096612843228,0.7657458502451091
100076AAK08W,Q4,A,13333.75,75,0.18104268503232973,0.09979304071527803,0.06002914577443067,0.08082376712377921,0.15097162343265844,0.7643737090708866
100076AAK08W,Q4,A,32265.0,90,0.1818025237679894,0.09866979621539299,0.05788438180138123,0.0774929939762396,0.14239415661986052,0.776894135690372
100076AAK08W,Q4,B,573.5,10,0.1490129271466717,0.08141879794275286,0.0336008334183959,0.05099910584666709,0.09489515873628238,0.7305274034974392
100076AAK08W,Q4,B,1108.75,25,0.14814537872448685,0.08117081476786767,0.03276849291590692,0.04981094899547167,0.09506519140205161,0.7253964926597336
100076AAK08W,Q4,B,4814.0,50,0.15337907425646746,0.08672827017851716,0.03374220375461052,0.05418558823209607,0.1047267674600968,0.741832868673325
100076AAK08W,Q4,B,13333.75,75,0.15484539704662917,0.08736251430199428,0.034307448113818154,0.05459607452372758,0.10607237523638177,0.743231643279111
100076AAK08W,Q4,B,32265.0,90,0.1548550121055988,0.08753354340839714,0.034378524164034426,0.0547068021384578,0.1062757672151363,0.7417290366359556
100076AAK08X,Q2,A,1097.4,10,0.2054165278958024,0.1287518221982641,0.07859089076296746,0.09764835370715609,0.21966675325259835,0.4024551491858468
100076AAK08X,Q2,A,2250.5,25,0.2059421323809379,0.12846782545550497,0.08076659466367621,0.0964098286918898,0.22398930009684806,0.4089094919966813
100076AAK08X,Q2,A,5761.5,50,0.20563418975009184,0.12816731674980247,0.07941957160082243,0.09938400348494565,0.2268692168444847,0.393315148112054
100076AAK08X,Q2,A,14458.75,75,0.2139530361596799,0.13531407718725394,0.08147628276740901,0.10485315950619117,0.23777850545299695,0.41309620143249626
100076AAK08X,Q2,A,30108.399999999994,90,0.21998089958865394,0.1400719289656796,0.08512945685886657,0.10925656776836676,0.24511785460370597,0.42739985075444886
100076AAK08X,Q2,B,1097.4,10,0.1513994941467187,0.08188927016395825,0.05437349074792082,0.0695498292362152,0.1026773549510479,0.19599656527715592
100076AAK08X,Q2,B,2250.5,25,0.1513994941467187,0.08188927016395825,0.05437349074792082,0.0695498292362152,0.1026773549510479,0.19599656527715592
100076AAK08X,Q2,B,5761.5,50,0.1513994941467187,0.08188927016395825,0.05437349074792082,0.0695498292362152,0.1026773549510479,0.19599656527715592
100076AAK08X,Q2,B,14458.75,75,0.15456729723173085,0.0842746259344232,0.05597575574095814,0.07114943227312266,0.10585575353085795,0.1998465160448335
100076AAK08X,Q2,B,30108.399999999994,90,0.16126116237317492,0.09455405504561022,0.057246831830322725,0.07220471446083823,0.11006374311623707,0.21344490011623957
100076AAK08X,Q4,A,1097.4,10,0.19594617282164234,0.10514261221899474,0.06328288337322605,0.07708629461625655,0.18947804212573904,0.39679363153487995
100076AAK08X,Q4,A,2250.5,25,0.19674070892947362,0.10621702551638829,0.06405966035489487,0.08025222808306524,0.18887523241668208,0.3964055044597288
100076AAK08X,Q4,A,5761.5,50,0.1975055972245187,0.11374175368413086,0.06420772945790243,0.08959302284144252,0.18448547705139254,0.38268861726392356
100076AAK08X,Q4,A,14458.75,75,0.19999842019149605,0.1189391343560533,0.06445890443442964,0.0895413946110667,0.1864640784353001,0.38761345562547855
100076AAK08X,Q4,A,30108.399999999994,90,0.20214540754086818,0.11588638202717054,0.0639722082304952,0.08927345220202276,0.19196652253537777,0.40645148277313614
100076AAK08X,Q4,B,1097.4,10,0.1430129627269395,0.06957914994681334,0.03276849291590692,0.04981094899547167,0.0930991003064912,0.19590612943135724
100076AAK08X,Q4,B,2250.5,25,0.14597559201164784,0.07134551284041114,0.03349105871654187,0.052863989401974856,0.10146572715608763,0.19786199032536925
